activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13224252,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,,,CHEMBL1201861,,,,CHEMBL197603,,CHEMBL197603,6.22,0,http://www.openphacts.org/units/Nanomolar,1878400,=,5,1,=,,IC50,nM,,596.36,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.5963574758650891
,13224253,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,,,CHEMBL1201861,,,,CHEMBL213100,,CHEMBL213100,5.96,0,http://www.openphacts.org/units/Nanomolar,1878390,=,5,1,=,,IC50,nM,,1084.18,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1.084177895724756
,13224254,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N(C)C(=O)CC)cc3)nc3[nH]cnc23)C1,,,CHEMBL1201861,,,,CHEMBL1643959,,CHEMBL1643959,4.02,0,http://www.openphacts.org/units/Nanomolar,1878392,=,5,1,=,,IC50,nM,,96430.45,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,96.43044777159488
,13224255,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,,,CHEMBL1201861,,,,CHEMBL513909,BI-2536,CHEMBL513909,6.93,0,http://www.openphacts.org/units/Nanomolar,1878421,=,5,1,=,,IC50,nM,,117.28,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.1172763691663644
,13224256,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,,,CHEMBL1201861,,,,CHEMBL401930,,CHEMBL401930,5.64,0,http://www.openphacts.org/units/Nanomolar,1878428,=,5,1,=,,IC50,nM,,2263.3,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,2.2633046957785274
,13224257,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,,,CHEMBL1201861,,,,CHEMBL209148,,CHEMBL209148,4.34,0,http://www.openphacts.org/units/Nanomolar,1878427,=,5,1,=,,IC50,nM,,46122.55,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,46.122550718645
,13224258,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2c(C(=O)CCl)n(CCCO)c3ncnc(N)c23)cc1,,,CHEMBL1201861,,,,CHEMBL515416,,CHEMBL515416,5.71,0,http://www.openphacts.org/units/Nanomolar,1878444,=,5,1,=,,IC50,nM,,1950.9,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1.950904283086493
,13224259,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,,CHEMBL1201861,,,,CHEMBL36,PYRIMETHAMINE,CHEMBL36,5.13,0,http://www.openphacts.org/units/Nanomolar,1878367,=,5,1,=,,IC50,nM,,7415.98,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,7.415979025627143
,13224260,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,,,CHEMBL1201861,,,,CHEMBL1256459,TORIN1,CHEMBL1256459,7.40,0,http://www.openphacts.org/units/Nanomolar,1878473,=,5,1,=,,IC50,nM,,40.19,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.040193338742913726
,13224261,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,,,CHEMBL1201861,,,,CHEMBL379300,A-443654,CHEMBL379300,6.65,0,http://www.openphacts.org/units/Nanomolar,1878399,=,5,1,=,,IC50,nM,,226.08,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.22607782060968615
,13224262,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,,,CHEMBL1201861,,,,CHEMBL514499,GW843682X,CHEMBL514499,7.04,0,http://www.openphacts.org/units/Nanomolar,1878467,=,5,1,=,,IC50,nM,,90.87,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.09086739799978244
,13224263,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,,,CHEMBL1201861,,,,CHEMBL27759,ENTINOSTAT,CHEMBL27759,5.74,0,http://www.openphacts.org/units/Nanomolar,1878346,=,5,1,=,,IC50,nM,,1831.08,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1.8310819103493514
,13224264,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL540445,PARTHENOLIDE,CHEMBL540445,,0,http://www.openphacts.org/units/Nanomolar,1878357,=,5,1,=,,IC50,nM,,104447.65,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,104.44765115454155
,13224265,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL373751,GSK-319347A,CHEMBL373751,,0,http://www.openphacts.org/units/Nanomolar,1878474,=,5,1,=,,IC50,nM,,250090.04,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,250.09003674377715
,13224266,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,,,CHEMBL1201861,,,,CHEMBL325041,BORTEZOMIB,CHEMBL325041,9.17,0,http://www.openphacts.org/units/Nanomolar,1878431,=,5,1,=,,IC50,nM,,0.679,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.0006789968972524765
,13224267,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,,,CHEMBL1201861,,,,CHEMBL1673039,,CHEMBL1673039,4.30,0,http://www.openphacts.org/units/Nanomolar,1878393,=,5,1,=,,IC50,nM,,50155.89,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,50.155892248561955
,13224268,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL14762,SELICICLIB,CHEMBL14762,,0,http://www.openphacts.org/units/Nanomolar,1878372,=,5,1,=,,IC50,nM,,126376.05,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,126.37605178045395
,13224269,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1cccc2cccnc12)C(Cl)(Cl)Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL180127,SALUBRINAL,CHEMBL180127,,0,http://www.openphacts.org/units/Nanomolar,1878373,=,5,1,=,,IC50,nM,,157841.76,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,157.84175807679642
,13224270,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,CHEMBL1201861,,,,CHEMBL554,LAPATINIB,CHEMBL554,5.38,0,http://www.openphacts.org/units/Nanomolar,1878476,=,5,1,=,,IC50,nM,,4165.22,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,4.165215437619314
,13224271,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,,,CHEMBL1201861,,,,CHEMBL220241,GSK-269962A,CHEMBL220241,4.18,0,http://www.openphacts.org/units/Nanomolar,1878464,=,5,1,=,,IC50,nM,,65625.74,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,65.62574019433828
,13224272,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL1201861,,,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,6.94,0,http://www.openphacts.org/units/Nanomolar,1878450,=,5,1,=,,IC50,nM,,114.6,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.11459753322734074
,13224273,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,,CHEMBL1201861,,,,CHEMBL44657,ETOPOSIDE,CHEMBL44657,5.12,0,http://www.openphacts.org/units/Nanomolar,1878456,=,5,1,=,,IC50,nM,,7492.25,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,7.492248854045712
,13224274,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,,,CHEMBL1201861,,,,CHEMBL888,GEMCITABINE,CHEMBL888,7.84,0,http://www.openphacts.org/units/Nanomolar,1878462,=,5,1,=,,IC50,nM,,14.49,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.014487834235062355
,13224275,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,,,CHEMBL1201861,,,,CHEMBL105,MITOMYCIN,CHEMBL105,6.28,0,http://www.openphacts.org/units/Nanomolar,1878344,=,5,1,=,,IC50,nM,,528.32,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.5283237607274224
,13224276,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,,,CHEMBL1201861,,,,CHEMBL553025,VINORELBINE,CHEMBL553025,6.93,0,http://www.openphacts.org/units/Nanomolar,1878386,=,5,1,=,,IC50,nM,,116.25,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.11625200352959544
,13224277,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O,,,CHEMBL1201861,,,,CHEMBL512504,,CHEMBL512504,4.16,0,http://www.openphacts.org/units/Nanomolar,1878396,=,5,1,=,,IC50,nM,,69226.52,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,69.22651818617494
,13224278,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(O)c1ccc2cc(/N=N/c3cc(S(=O)(=O)O)c4cccnc4c3O)ccc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL472004,,CHEMBL472004,,0,http://www.openphacts.org/units/Nanomolar,1878348,=,5,1,=,,IC50,nM,,1253663.07,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1253.6630688964374
,13224279,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL409,BICALUTAMIDE,CHEMBL409,,0,http://www.openphacts.org/units/Nanomolar,1878423,=,5,1,=,,IC50,nM,,104517.03,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,104.51702742528111
,13224280,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,OC[C@H](Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1,,,CHEMBL1201861,,,,CHEMBL259181,,CHEMBL259181,4.23,0,http://www.openphacts.org/units/Nanomolar,1878368,=,5,1,=,,IC50,nM,,59088.36,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,59.08836291309856
,13224281,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1201861,,,,CHEMBL608533,MIDOSTAURIN,CHEMBL608533,6.41,0,http://www.openphacts.org/units/Nanomolar,1878343,=,5,1,=,,IC50,nM,,391.44,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.39143648958231747
,13224282,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,,,CHEMBL1201861,,,,CHEMBL412142,LADUVIGLUSIB,CHEMBL412142,4.45,0,http://www.openphacts.org/units/Nanomolar,1878441,=,5,1,=,,IC50,nM,,35132.23,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,35.13223201056636
,13224283,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,,CHEMBL1201861,,,,CHEMBL1171837,PONATINIB,CHEMBL1171837,4.54,0,http://www.openphacts.org/units/Nanomolar,1878407,=,5,1,=,,IC50,nM,,28653.54,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,28.653540122143202
,13224284,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,,,CHEMBL1201861,,,,CHEMBL2165191,AZD-6482,CHEMBL2165191,4.52,0,http://www.openphacts.org/units/Nanomolar,1878416,=,5,1,=,,IC50,nM,,29980.14,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,29.98013512992448
,13224285,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cc(-c2cc[nH]/c(=N/c3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,,,CHEMBL1201861,,,,CHEMBL585951,,CHEMBL585951,5.92,0,http://www.openphacts.org/units/Nanomolar,1878471,=,5,1,=,,IC50,nM,,1192.09,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1.1920887254792936
,13224286,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,,,CHEMBL1201861,,,,CHEMBL1084546,PF-00562271,CHEMBL1084546,4.79,0,http://www.openphacts.org/units/Nanomolar,1878364,=,5,1,=,,IC50,nM,,16374.23,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,16.37423397050661
,13224287,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CNC(=O)C(=O)OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL92309,,CHEMBL92309,,0,http://www.openphacts.org/units/Nanomolar,1878448,=,5,1,=,,IC50,nM,,355306.57,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,355.3065720352948
,13224288,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H](CCSC)NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1ccccc1,,,CHEMBL1201861,,,,CHEMBL135561,,CHEMBL135561,4.55,0,http://www.openphacts.org/units/Nanomolar,1878458,=,5,1,=,,IC50,nM,,28425.85,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,28.425851636087252
,13224289,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,,CHEMBL1201861,,,,CHEMBL9470,SHIKONIN,CHEMBL9470,5.91,0,http://www.openphacts.org/units/Nanomolar,1878376,=,5,1,=,,IC50,nM,,1224.02,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1.2240205828467348
,13224290,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL1201861,,,,CHEMBL258844,,CHEMBL258844,4.21,0,http://www.openphacts.org/units/Nanomolar,1878405,=,5,1,=,,IC50,nM,,61375.7,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,61.37570053120913
,13224291,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,,,CHEMBL1201861,,,,CHEMBL221137,EMBELIN,CHEMBL221137,4.43,0,http://www.openphacts.org/units/Nanomolar,1878453,=,5,1,=,,IC50,nM,,37398.33,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,37.398328092044935
,13224292,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl,,,CHEMBL1201861,,,,CHEMBL2363137,,CHEMBL2363137,4.99,0,http://www.openphacts.org/units/Nanomolar,1878457,=,5,1,=,,IC50,nM,,10208.55,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,10.208554037876976
,13224293,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,,,CHEMBL1201861,,,,CHEMBL591429,PAC-1,CHEMBL591429,5.32,0,http://www.openphacts.org/units/Nanomolar,1878355,=,5,1,=,,IC50,nM,,4780.13,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,4.780126449386424
,13224294,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,,,CHEMBL1201861,,,,CHEMBL472940,,CHEMBL472940,4.44,0,http://www.openphacts.org/units/Nanomolar,1878469,=,5,1,=,,IC50,nM,,36300.44,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,36.3004449945973
,13224295,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1201861,,,,CHEMBL558642,GSK-650394,CHEMBL558642,,0,http://www.openphacts.org/units/Nanomolar,1878465,=,5,1,=,,IC50,nM,,101350.62,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,101.35062098368915
,13224296,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,,,CHEMBL1201861,,,,CHEMBL1190711,,CHEMBL1190711,5.16,0,http://www.openphacts.org/units/Nanomolar,1878419,=,5,1,=,,IC50,nM,,6961.38,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,6.961381875713906
,13224297,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,,,CHEMBL1201861,,,,CHEMBL96926,THAPSIGARGIN,CHEMBL96926,7.64,0,http://www.openphacts.org/units/Nanomolar,1878382,=,5,1,=,,IC50,nM,,22.72,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.022717402914580687
,13224298,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,,,CHEMBL1201861,,,,CHEMBL2107358,OBATOCLAX MESYLATE,CHEMBL408194,6.75,0,http://www.openphacts.org/units/Nanomolar,1878353,=,5,1,=,,IC50,nM,,177.02,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,0.1770247014377289
,13224299,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,,,CHEMBL1201861,,,,CHEMBL575448,BMS-754807,CHEMBL575448,5.82,0,http://www.openphacts.org/units/Nanomolar,1878430,=,5,1,=,,IC50,nM,,1529.58,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,1.52957665341155
,13224300,[],CHEMBL2363803,SANGER: Inhibition of human TK10 cell growth in a cell viability assay.,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,,,CHEMBL1201861,,,,CHEMBL1091644,LINSITINIB,CHEMBL1091644,4.61,0,http://www.openphacts.org/units/Nanomolar,1878354,=,5,1,=,,IC50,nM,,24501.3,CHEMBL614056,Homo sapiens,TK-10,9606,,,IC50,uM,UO_0000065,,24.501295654266695
